"","No","SiteID","LON","LAT","BP","Age","GPP","BPE","reference","Forest_type","PFT","species","Tg","g_vpd","soilCN","f","lnvpd","lnCN","lnf","lnage","f_incoparate","lnf_incoparate"
"101",101,101,-121.37,44.3,472,150,1043,0.452540747842761,"Collalti 2020, Nature","evergreen","Forest","Pinus ponderosa",9.69600239849338,639.298251342772,10.1100000000001,1,6.46037109250032,2.31352503303239,0,5.01063529409626,1,0
"102",102,102,11.64,55.29,1158.14,70,1466,0.79,"Collalti 2020, Nature","deciduous","Forest","Fagus sylvatica",8.74145867322882,444.029579162597,8.61977327270508,1,6.09589117994881,2.15405878185928,0,4.24849524204936,1,0
"103",103,103,11.64,55.29,708,70,1924,0.367983367983368,"Collalti 2020, Nature","deciduous","Forest","Fagus sylvatica",8.74145867322882,444.029579162597,8.61977327270508,1,6.09589117994881,2.15405878185928,0,4.24849524204936,1,0
"104",104,104,10.45,51.08,669.48,268,1594,0.42,"Collalti 2020, Nature","deciduous","Forest","Fagus sylvatica",8.23457200576863,452.730477905273,10.4828003425598,0.915068493150685,6.11529697690571,2.34973585145865,-0.0887563606057911,5.59098698051086,0.917808219178082,-0.0857668217574251
"105",105,105,10.36,53.47,1130.22,210,1794,0.63,"Collalti 2020, Nature","deciduous","Forest","Quercus robur",9.23353092660508,465.070611267091,14.8331204742432,1,6.14218924624627,2.6968625503501,0,5.34710753071747,1,0
"106",106,106,10.36,53.47,671,64,1594,0.420953575909661,"Collalti 2020, Nature","deciduous","Forest","Quercus robur, Alnus glutinosa, Fraxinuns excelsior",9.23353092660508,465.070611267091,14.8331204742432,1,6.14218924624627,2.6968625503501,0,4.15888308335967,1,0
"107",107,107,10.36,53.47,702,114,1470,0.477551020408163,"Collalti 2020, Nature","deciduous","Forest","Fagus sylvatica",9.23353092660508,465.070611267091,14.8331204742432,1,6.14218924624627,2.6968625503501,0,4.7361984483945,1,0
"108",108,108,-121,44.3,406,250,1235,0.328744939271255,"Collalti 2020, Nature","evergreen","Forest","Pinus ponderosa",10.1138386242092,683.874008178711,8.2625,1,6.52777370208677,2.1117272051778,0,5.52146091786225,1,0
"109",109,109,-121.95,45.82,622.3,500,1338,0.465097159940209,"Collalti 2020, Nature","evergreen","Forest","Pseudotsuga menziesii, Tsuga heterophylla",9.03078882644569,494.126473999021,8.84240007019043,1,6.20279150466127,2.17955834095255,0,6.21460809842219,1,0
"110",110,110,-111.45,35.5,387,89,879,0.440273037542662,"Collalti 2020, Nature","evergreen","Forest","Pinus ponderosa",13.4524630059798,984.580871582028,8.39833364486695,1,6.89221603953232,2.12803331055915,0,4.48863636973214,1,0
"111",111,111,-111.45,35.5,178,89,706,0.252124645892351,"Collalti 2020, Nature","evergreen","Forest","Pinus ponderosa",13.4524630059798,984.580871582028,8.39833364486695,1,6.89221603953232,2.12803331055915,0,4.48863636973214,1,0
"112",112,112,-121,44.2,122,NA,302,0.403973509933775,"Collalti 2020, Nature","evergreen","Forest","]uniperus occidentalis",9.98830245435248,679.052413940429,8.25,0.915068493150685,6.52069831742253,2.11021320034659,-0.0887563606057911,NA,0.90958904109589,-0.0947623846660029
"113",113,113,-121.2,44.17,122,NA,302,0.403973509933775,"Collalti 2020, Nature","evergreen","Forest","Juniperus occidentalis",9.85103995725512,667.287249755859,8.25,1,6.50322061251266,2.11021320034659,0,NA,1,0
"114",114,114,-121.2,44.17,147.98,NA,302,0.49,"Collalti 2020, Nature","evergreen","Forest","Juniperus occidentalis",9.85103995725512,667.287249755859,8.25,1,6.50322061251266,2.11021320034659,0,NA,1,0
"115",115,115,-124,44,199,NA,302,0.658940397350993,"Collalti 2020, Nature","evergreen","Forest","Juniperus occidentalis",11.4621701737245,499.962120056152,11.7374999523163,1,6.21453233566457,2.46278884047187,0,NA,1,0
"116",116,116,7.05,48.4,522,40,1298,0.402157164869029,"Collalti 2020, Nature","deciduous","Forest","Fagus sylvatica",8.69377369806185,450.366401672368,10.8552632331848,1,6.11006147740085,2.38465005298416,0,3.68887945411394,1,0
"117",117,117,7.06,48.67,NA,40,1456,0.441620879120879,"Collalti 2020, Nature","deciduous","Forest","Fagus sylvatica",10.1923970675469,515.333851318362,9.20785235595702,1,6.24481494562434,2.22005663696838,0,3.68887945411394,1,0
"118",118,118,7.06,48.67,NA,40,1444,0.445290858725762,"Collalti 2020, Nature","deciduous","Forest","Fagus sylvatica",10.1923970675469,515.333851318362,9.20785235595702,1,6.24481494562434,2.22005663696838,0,3.68887945411394,1,0
"119",119,119,7.07,48.67,674,32,1397,0.482462419470294,"Collalti 2020, Nature","deciduous","Forest","Fagus sylvatica",10.161532556216,514.185122070316,9.22307341003417,1,6.24258336028311,2.22170832367481,0,3.46573590279973,1,0
"120",120,120,7.07,48.67,NA,32,1397,0.477451682176092,"Collalti 2020, Nature","deciduous","Forest","Fagus sylvatica",10.161532556216,514.185122070316,9.22307341003417,1,6.24258336028311,2.22170832367481,0,3.46573590279973,1,0
"121",121,121,7.07,48.67,1003.8,32,1434,0.7,"Collalti 2020, Nature","deciduous","Forest","Fagus sylvatica",10.161532556216,514.185122070316,9.22307341003417,1,6.24258336028311,2.22170832367481,0,3.46573590279973,1,0
"122",122,122,148.15,-35.65,1040,90,2586,0.402165506573859,"Collalti 2020, Nature","evergreen","Forest","Eucalyptus delegatensis",9.0927567258478,525.944076538089,9.64199996948244,1,6.26519488871686,2.26612855281837,0,4.49980967033027,0.956164383561644,-0.0448254313800644
"123",123,123,148.15,-35.65,1040,90,1890,0.55026455026455,"Collalti 2020, Nature","evergreen","Forest","Eucalyptus delegatensis",9.0927567258478,525.944076538089,9.64199996948244,1,6.26519488871686,2.26612855281837,0,4.49980967033027,0.956164383561644,-0.0448254313800644
"124",124,124,-7.15,52.57,NA,18,NA,0.69,"Collalti 2020, Nature","evergreen","Forest","Picea sitchensis",9.96181099613508,455.328627014161,11.8302283096313,1,6.12101941542274,2.47065797701213,0,2.89037175789616,1,0
"125",125,125,-7.25,52.9,1266,18,2001,0.632683658170915,"Collalti 2020, Nature","evergreen","Forest","Picea sitchensis",9.26050799091661,400.784500122074,11.7474998474121,1,5.99342387667275,2.46364043900587,0,2.89037175789616,1,0
"126",126,126,-7.15,52.57,1634,18,2251,0.725899600177699,"Collalti 2020, Nature","evergreen","Forest","Picea sitchensis",9.96181099613508,455.328627014161,11.8302283096313,1,6.12101941542274,2.47065797701213,0,2.89037175789616,1,0
"127",127,127,-111.46,35.26,243,89,868,0.279953917050691,"Collalti 2020, Nature","evergreen","Forest","Pinus ponderosa",11.2441750036925,824.029098510743,8.82106035308838,1,6.71420584301259,2.17714208423127,0,4.48863636973214,0.997260273972603,-0.00274348594575083
"128",128,128,172.45,-42.52,1060,8,1840,0.576086956521739,"Collalti 2020, Nature","evergreen","Forest","Pinus radiata",5.92970970148837,320.829855346681,11.9198668746948,1,5.77091093695719,2.47820649334454,0,2.07944154167984,1,0
"129",129,129,3.51,51.06,521,2,1281,0.406713505074161,"Collalti 2020, Nature","deciduous","Forest","Populus ssp.",10.7364713062843,509.685348510742,13.3863922401429,1,6.23379357161352,2.59423868651591,0,0.693147180559945,1,0
"130",130,130,4.52,51.3,890,73,1150,0.773913043478261,"Collalti 2020, Nature","evergreen","Forest","Quercus robur",10.66134446462,512.220149230957,15.0415601558686,1,6.23875451159175,2.71081704690958,0,4.29045944114839,1,0
"131",131,131,4.52,51.3,410,80,1150,0.356521739130435,"Collalti 2020, Nature","evergreen","Forest","Scots pine",10.66134446462,512.220149230957,15.0415601558686,1,6.23875451159175,2.71081704690958,0,4.38202663467388,1,0
"132",132,132,4.31,51.18,NA,75,3850,0.319480519480519,"Collalti 2020, Nature","evergreen","Forest","Scots pine",10.7565917390585,516.734388427733,15.2622721084595,1,6.24752898703195,2.72538390785668,0,4.31748811353631,1,0
"133",133,133,4.52,51.3,820,75,1198,0.684474123539232,"Collalti 2020, Nature","evergreen","Forest","Scots pine",10.66134446462,512.220149230957,15.0415601558686,1,6.23875451159175,2.71081704690958,0,4.31748811353631,1,0
"134",134,134,NA,NA,600,43,1280,0.46875,"Collalti 2020, Nature","MX","Forest","Quercus alba, Quercus coccinea, Pinus rigida",NA,NA,NA,NA,NA,NA,NA,3.76120011569356,NA,NA
"135",135,135,NA,NA,598,20,1324,0.45166163141994,"Collalti 2020, Nature","MX","Forest","Quercus alba, Quercus coccinea, Pinus rigida",NA,NA,NA,NA,NA,NA,NA,2.99573227355399,NA,NA
"136",136,136,172.45,-42.52,880,8,1690,0.520710059171598,"Collalti 2020, Nature","evergreen","Forest","Pinus radiata",5.92970970148837,320.829855346681,11.9198668746948,1,5.77091093695719,2.47820649334454,0,2.07944154167984,1,0
"137",137,137,172.45,-42.52,960,8,1780,0.539325842696629,"Collalti 2020, Nature","evergreen","Forest","Pinus radiata",5.92970970148837,320.829855346681,11.9198668746948,1,5.77091093695719,2.47820649334454,0,2.07944154167984,1,0
"138",138,138,-123.58,45.2,702,150,2043,0.343612334801762,"Collalti 2020, Nature","evergreen","Forest","Picea sitchensis, Tsuga heterophylla",9.59328796962894,473.022772216796,11.6610000038147,1,6.15914353155459,2.45624994086533,0,5.01063529409626,1,0
"139",139,139,-123.58,45.2,714,150,1400,0.51,"Collalti 2020, Nature","evergreen","Forest","Picea sitchensis, Tsuga heterophylla",9.59328796962894,473.022772216796,11.6610000038147,1,6.15914353155459,2.45624994086533,0,5.01063529409626,1,0
"140",140,140,-123.58,45.2,844,50,1828,0.461706783369803,"Collalti 2020, Nature","deciduous","Forest","Alnus rubra",9.59328796962894,473.022772216796,11.6610000038147,1,6.15914353155459,2.45624994086533,0,3.91202300542815,1,0
"141",141,141,-123.58,45.2,856.9,50,1558,0.55,"Collalti 2020, Nature","deciduous","Forest","Alnus rubra",9.59328796962894,473.022772216796,11.6610000038147,1,6.15914353155459,2.45624994086533,0,3.91202300542815,1,0
"142",142,142,-123.57,45.03,681,NA,1399,0.486776268763402,"Collalti 2020, Nature","evergreen","Forest","Picea sitchensis+ Tsuga heterophylla",10.4306740421057,500.685172729492,11.6440000152588,1,6.21597750581472,2.45479102719382,0,NA,1,0
"143",143,143,-123.57,45.03,813,NA,1557,0.522157996146435,"Collalti 2020, Nature","deciduous","Forest","Alnus rubra",10.4306740421057,500.685172729492,11.6440000152588,1,6.21597750581472,2.45479102719382,0,NA,1,0
"144",144,144,-123,45,813,NA,1558,0.521822849807445,"Collalti 2020, Nature","deciduous","Forest","Almus rubra",12.1816296378771,629.429931640625,10.4000000953674,1,6.44481453933151,2.34180581531727,0,NA,1,0
"145",145,145,-1.32,51.46,704,NA,2110,0.333649289099526,"Collalti 2020, Nature","deciduous","Forest","Quercus robur, Fraxinus excelsior, 
Acer pseudoplatanus",10.1503986370563,462.933911132811,9.12046029014587,1,6.13758430336395,2.21052027322338,0,NA,1,0
"146",146,146,-1.32,51.46,704,NA,2197,0.320436959490214,"Collalti 2020, Nature","deciduous","Forest","Quercus robur, Fraxinus excelsior, 
Acer pseudoplatanus",10.1503986370563,462.933911132811,9.12046029014587,1,6.13758430336395,2.21052027322338,0,NA,1,0
"147",147,147,1.2,51.46,675.2,NA,2110,0.32,"Collalti 2020, Nature","deciduous","Forest","Quercus robur, Fraxinus excelsior, 
Acer pseudoplatanus",NA,NA,8.86113001441955,NA,NA,2.18167429761519,NA,NA,NA,NA
"148",148,148,5.74,52.16,687,80,1602,0.428838951310861,"Collalti 2020, Nature","evergreen","Forest","Scots pine",10.1113684193293,483.891129150392,19.7415605731963,1,6.18185994164197,2.98272608727347,0,4.38202663467388,1,0
"149",149,149,-122,44.6,1122.5,NA,2404,0.466930116472546,"Collalti 2020, Nature","evergreen","Forest","Tsuga heteropylla, Pseudotsuga menziesii",7.47880443795158,483.188362121583,16,0.83013698630137,6.18040656131728,2.77258872223978,-0.186164548073122,NA,0.835616438356164,-0.17958557697508
"150",150,150,-122.36,44.4,1122,50,2403,0.466916354556804,"Collalti 2020, Nature","evergreen","Forest","Tsuga heterophylla+ Pseudotsuga menziesii",8.83130001202232,504.903849792482,14.6139999580383,1,6.22436801469712,2.68197997049769,0,3.91202300542815,1,0
"151",151,151,172.45,-41.31,1010,NA,2470,0.408906882591093,"Collalti 2020, Nature","deciduous","Forest","Nothofagus truncata",8.6836075107256,375.557339477527,14.6666669845581,1,5.92841116121765,2.68557736692457,0,NA,1,0
"152",152,152,137.25,36.08,NA,40,NA,0.61,"Collalti 2020, Nature","deciduous","Forest","Quercus crispula, Betula ermanii, 
Betula plataphylla",13.1252155590055,613.338330078108,11.2900002098084,0.838356164383562,6.41891670876822,2.42391739674513,-0.176312251630111,3.68887945411394,0.876712328767123,-0.131576357788719
"153",153,153,137.25,36.08,626,46,1120,0.558928571428571,"Collalti 2020, Nature","deciduous","Forest","Quercus crispula, Betula ermanii, 
Betula plataphylla",13.1252155590055,613.338330078108,11.2900002098084,0.838356164383562,6.41891670876822,2.42391739674513,-0.176312251630111,3.8286413964891,0.876712328767123,-0.131576357788719
"154",154,154,-86.25,39.19,1025,75,1467,0.698704839809134,"Collalti 2020, Nature","deciduous","Forest","Acer saccharum, Liriodendron tulipifera",13.6587259010835,749.097723388672,10.5,0.915068493150685,6.61886944682049,2.35137525716348,-0.0887563606057911,4.31748811353631,0.928767123287671,-0.0738972462020413
"155",155,155,-86.41,39.32,974,75,1467,0.663940013633265,"Collalti 2020, Nature","deciduous","Forest","Acer saccharum, Liriodendron tulipifera",13.4157974091443,736.646166381835,9.56431437149049,0.915068493150685,6.60210767701552,2.25803891934972,-0.0887563606057911,4.31748811353631,0.928767123287671,-0.0738972462020413
"156",156,156,-86.41,39.32,1016.4,75,1452,0.7,"Collalti 2020, Nature","deciduous","Forest","Acer saccharum, Liriodendron tulipifera",13.4157974091443,736.646166381835,9.56431437149049,0.915068493150685,6.60210767701552,2.25803891934972,-0.0887563606057911,4.31748811353631,0.928767123287671,-0.0738972462020413
"157",157,157,-123.16,44,960,50,1665,0.576576576576577,"Collalti 2020, Nature","deciduous","Forest","Psudotsuga menziesii",11.5418077329795,578.592443847656,10.7075000953674,1,6.36059833308527,2.37094443941399,0,3.91202300542815,1,0
"158",158,158,-123,44.6,770,NA,1665,0.462462462462462,"Collalti 2020, Nature","evergreen","Forest","Pseudotsuga menziesii",12.0425903002421,602.255477905274,10.4000000953674,1,6.40068173718674,2.34180581531727,0,NA,1,0
"159",159,159,-123.16,44.36,815,NA,1665,0.48948948948949,"Collalti 2020, Nature","evergreen","Forest","Pseudotsuga menziesii",11.8563118251165,569.554857788086,10.8480002784729,1,6.34485510447834,2.38398075686848,0,NA,1,0
"160",160,160,-123.96,44.6,800,50,1893,0.422609614368727,"Collalti 2020, Nature","deciduous","Forest","Pseudotsuga menziesi",10.8715964059035,456.770097351075,11.7735999774933,1,6.12418019505875,2.46585973495614,0,3.91202300542815,1,0
"161",161,161,11.16,46.21,959,10,1263,0.759303246239113,"Collalti 2020, Nature","deciduous","Forest","Malus domestica",12.2742130735789,657.900001831059,10.2857141494751,0.915068493150685,6.48905294687514,2.33075595671527,-0.0887563606057911,2.30258509299405,0.920547945205479,-0.0827861936192873
"162",162,162,173.28,-41.27,NA,52,3710,0.377358490566038,"Collalti 2020, Nature","deciduous","Forest","Nothofagus solandri",12.7926638293271,569.364458007839,14.4881869659424,1,6.34452075281817,2.67333362538067,0,3.95124371858143,1,0
"163",163,163,173.28,-41.27,NA,53,1570,0.643312101910828,"Collalti 2020, Nature","deciduous","Forest","Nothofagus solandri",12.7926638293271,569.364458007839,14.4881869659424,1,6.34452075281817,2.67333362538067,0,3.97029191355212,1,0
"164",164,164,173.28,-41.27,NA,20,5560,0.370503597122302,"Collalti 2020, Nature","evergreen","Forest","Pinus contorta",12.7926638293271,569.364458007839,14.4881869659424,1,6.34452075281817,2.67333362538067,0,2.99573227355399,1,0
"165",165,165,173.28,-41.27,NA,23,2919,0.431654676258993,"Collalti 2020, Nature","evergreen","Forest","Pinus contorta",12.7926638293271,569.364458007839,14.4881869659424,1,6.34452075281817,2.67333362538067,0,3.13549421592915,1,0
"166",166,166,3.6,43.74,490,40,1413,0.346779900920028,"Collalti 2020, Nature","evergreen","Forest","Quercus ilex",13.6329709013302,719.021368408198,9.44426667022705,1,6.5778910769014,2.24540785582451,0,3.68887945411394,1,0
"167",167,167,79.05,35.58,730,48,2170,0.336405529953917,"Collalti 2020, Nature","deciduous","Forest","Liriodendron tulipifera",2.46149053573604,306.319544982909,9,0.16986301369863,5.72462882173737,2.19722457733622,-1.7727629685374,3.87120101090789,0.175342465753425,-1.74101427022282
"168",168,168,148.56,-35.21,1110,NA,2415,0.459627329192547,"Collalti 2020, Nature","evergreen","Forest","Pinus radiata",10.9479588301977,580.049877929698,9.52255000000001,1,6.3631140962735,2.25366267007881,0,NA,0.956164383561644,-0.0448254313800644
"169",169,169,148.56,-35.21,1268,NA,2531,0.500987751876729,"Collalti 2020, Nature","evergreen","Forest","Pinus radiata",10.9479588301977,580.049877929698,9.52255000000001,1,6.3631140962735,2.25366267007881,0,NA,0.956164383561644,-0.0448254313800644
"170",170,170,148.56,-35.21,1661,NA,3439,0.482989241058447,"Collalti 2020, Nature","evergreen","Forest","Pinus radiata",10.9479588301977,580.049877929698,9.52255000000001,1,6.3631140962735,2.25366267007881,0,NA,0.956164383561644,-0.0448254313800644
"171",171,171,148.56,-35.21,903,20,2415,0.373913043478261,"Collalti 2020, Nature","evergreen","Forest","Pinus radiata",10.9479588301977,580.049877929698,9.52255000000001,1,6.3631140962735,2.25366267007881,0,2.99573227355399,0.956164383561644,-0.0448254313800644
"172",172,172,148.56,-35.21,1141,20,2531,0.450809956538917,"Collalti 2020, Nature","evergreen","Forest","Pinus radiata",10.9479588301977,580.049877929698,9.52255000000001,1,6.3631140962735,2.25366267007881,0,2.99573227355399,0.956164383561644,-0.0448254313800644
"173",173,173,148.56,-35.21,1720,20,3438,0.500290866783013,"Collalti 2020, Nature","evergreen","Forest","Pinus radiata",10.9479588301977,580.049877929698,9.52255000000001,1,6.3631140962735,2.25366267007881,0,2.99573227355399,0.956164383561644,-0.0448254313800644
